frame_idx,match_rank,distance,kl1_sx,kl1_sy,kl1_ex,kl1_ey,kl1_angle,kl1_length,kl2_sx,kl2_sy,kl2_ex,kl2_ey,kl2_angle,kl2_length
2,102,6.0,389.39,996.96,534.21,978.12,-0.1293,146.05,434.40,990.83,544.50,976.57,-0.1287,111.02
2,103,11.0,786.57,89.39,792.36,231.91,1.5302,142.64,787.70,88.14,795.73,276.87,1.5283,188.90
2,104,9.0,1239.17,889.61,1344.94,980.18,0.7081,139.24,1282.64,925.96,1379.56,1007.14,0.6973,126.42
2,105,3.0,804.73,11.86,809.99,149.35,1.5326,137.59,805.57,5.63,810.07,120.60,1.5317,115.06
2,106,3.0,926.81,928.84,1063.09,911.62,-0.1257,137.37,940.61,926.76,1059.35,911.69,-0.1262,119.69
2,107,11.0,1787.44,684.82,1918.77,720.75,0.2670,136.16,1797.36,686.36,1918.69,719.83,0.2692,125.86
2,108,10.0,941.85,944.18,1075.74,926.49,-0.1313,135.05,873.23,952.65,1219.29,907.50,-0.1297,349.00
2,109,7.0,1789.34,715.74,1918.49,754.42,0.2910,134.81,1791.89,715.56,1918.40,753.46,0.2911,132.06
2,110,7.0,297.39,870.46,309.77,1001.96,1.4769,132.08,297.46,854.20,311.50,1000.78,1.4753,147.25
2,111,5.0,1603.19,37.08,1723.36,0.00,-0.2993,125.76,1606.72,35.14,1720.11,0.00,-0.3005,118.71
2,112,12.0,0.45,1069.11,124.59,1055.01,-0.1131,124.93,0.54,1068.63,127.00,1054.24,-0.1133,127.28
2,113,12.0,1095.62,90.75,1219.39,93.75,0.0242,123.80,1095.62,89.42,1220.64,92.48,0.0244,125.05
2,114,24.0,270.86,886.72,283.30,1009.48,1.4698,123.39,261.84,785.50,284.70,1004.47,1.4668,220.16
2,115,4.0,1588.69,123.22,1594.90,0.59,-1.5202,122.79,1590.25,125.67,1596.37,0.60,-1.5219,125.22
2,116,7.0,1377.73,903.14,1379.59,783.11,-1.5553,120.04,1379.04,904.37,1381.26,783.11,-1.5525,121.28
2,117,9.0,1.88,66.72,121.88,68.06,0.0112,120.01,0.63,65.14,125.62,67.41,0.0181,125.00
2,118,14.0,1394.78,286.88,1397.65,169.39,-1.5464,117.53,1396.54,285.65,1399.27,169.40,-1.5473,116.28
2,119,7.0,195.57,69.28,204.97,183.08,1.4883,114.19,197.06,68.11,205.95,180.60,1.4919,112.84
2,120,4.0,1604.34,33.01,1705.21,0.00,-0.3163,106.14,1604.13,32.39,1702.74,0.00,-0.3174,103.79
2,121,21.0,1820.19,755.82,1918.92,785.47,0.2917,103.09,1595.46,682.38,1918.51,785.66,0.3094,339.16
2,122,10.0,0.59,57.42,103.12,59.40,0.0193,102.55,0.61,56.57,105.64,58.62,0.0195,105.05
2,123,14.0,1390.54,908.12,1392.80,806.87,-1.5485,101.28,1399.63,583.22,1410.10,278.06,-1.5365,305.33
2,124,9.0,686.90,83.70,785.67,86.77,0.0311,98.82,684.39,82.60,789.37,85.71,0.0297,105.03
2,125,10.0,1567.16,423.28,1572.65,325.60,-1.5146,97.84,1566.82,445.77,1574.61,313.07,-1.5121,132.93
3,0,4.0,236.91,60.89,784.44,78.72,0.0326,547.82,235.66,60.91,785.69,78.69,0.0323,550.32
3,1,13.0,820.81,239.32,839.50,760.62,1.5350,521.63,834.43,566.84,845.44,935.59,1.5410,368.92
3,2,6.0,805.75,431.83,822.25,936.90,1.5381,505.34,809.19,485.59,823.50,936.90,1.5391,451.54
3,3,16.0,255.07,401.93,297.78,853.28,1.4764,453.36,259.15,426.66,278.62,634.56,1.4774,208.81
3,4,10.0,1243.55,443.16,1252.45,0.61,-1.5507,442.64,1243.97,500.64,1253.82,0.61,-1.5511,500.12
3,5,18.0,1239.29,884.37,1243.04,441.87,-1.5623,442.52,1240.82,871.88,1243.98,500.62,-1.5623,371.27
3,6,11.0,1239.43,520.60,1247.87,80.64,-1.5516,440.04,1242.52,438.14,1249.56,75.63,-1.5514,362.58
3,7,1.0,808.89,0.60,824.91,431.86,1.5337,431.56,810.26,0.59,826.98,448.12,1.5335,447.84
3,8,5.0,418.15,1014.58,800.74,962.74,-0.1347,386.09,468.10,1007.95,753.28,969.30,-0.1347,287.79
3,9,15.0,1220.76,861.88,1223.29,493.12,-1.5639,368.77,1222.41,758.13,1226.86,344.36,-1.5600,413.79
3,10,3.0,1578.38,612.12,1918.43,699.44,0.2514,351.08,1579.65,612.04,1918.53,699.06,0.2514,349.87
3,11,4.0,1578.33,606.06,1918.85,691.50,0.2459,351.07,1579.61,605.92,1918.94,691.12,0.2460,349.86
3,12,7.0,1579.74,622.99,1918.44,713.19,0.2603,350.50,1581.02,622.90,1918.54,712.82,0.2603,349.29
3,13,6.0,1578.72,601.96,1918.40,685.77,0.2419,349.86,1580.88,602.09,1918.49,685.39,0.2419,347.74
3,14,4.0,873.23,952.65,1219.29,907.50,-0.1297,349.00,874.48,952.71,1221.78,907.43,-0.1297,350.24
3,15,7.0,1579.63,595.82,1918.55,677.62,0.2368,348.65,1581.80,595.94,1918.64,677.24,0.2368,346.51
3,16,4.0,1580.84,592.22,1918.34,672.21,0.2327,346.85,1582.11,592.14,1918.43,671.86,0.2327,345.64
3,17,8.0,277.68,685.67,310.50,1030.52,1.4759,346.41,278.23,671.87,312.21,1030.48,1.4763,360.22
3,18,4.0,1580.86,582.07,1918.36,658.33,0.2222,346.01,1583.32,582.26,1918.44,657.98,0.2222,343.57
3,19,5.0,1583.89,343.16,1599.93,0.59,-1.5240,342.94,1585.58,343.18,1601.66,0.62,-1.5239,342.94
3,20,3.0,1584.46,572.75,1918.26,645.01,0.2132,341.53,1585.98,572.74,1918.33,644.66,0.2131,340.05
3,21,1.0,1585.93,562.90,1918.50,631.32,0.2029,339.53,1588.40,563.06,1918.32,630.94,0.2029,336.83
3,22,4.0,1595.46,682.38,1918.51,785.66,0.3094,339.16,1658.59,701.69,1851.04,764.33,0.3147,202.39
3,23,3.0,1587.17,552.87,1918.44,617.76,0.1934,337.57,1588.20,552.76,1918.27,617.37,0.1933,336.34
3,24,8.0,1586.98,542.55,1918.41,604.08,0.1836,337.09,1589.45,542.71,1918.25,603.68,0.1833,334.41
3,25,9.0,1588.22,532.58,1918.36,590.51,0.1737,335.19,1589.49,532.50,1918.43,590.15,0.1735,333.96
3,26,9.0,1588.26,522.32,1918.38,576.59,0.1629,334.55,1589.52,522.25,1918.23,576.22,0.1627,333.11
3,27,8.0,1588.15,501.71,1918.35,549.06,0.1424,333.58,1589.44,439.83,1918.20,465.93,0.0792,329.80
3,28,6.0,1588.17,491.53,1918.31,535.49,0.1324,333.05,1589.44,491.41,1918.35,535.18,0.1323,331.81
3,29,3.0,1586.92,450.15,1918.27,480.26,0.0906,332.72,1589.42,450.16,1918.19,479.95,0.0904,330.12
3,30,5.0,1589.47,484.89,1918.39,525.99,0.1243,331.48,1590.73,484.77,1918.43,525.67,0.1242,330.24
3,31,5.0,1588.18,439.94,1918.18,466.23,0.0795,331.04,1589.44,439.83,1918.20,465.93,0.0792,329.80
3,32,11.0,1218.65,886.87,1219.54,558.12,-1.5681,328.75,1220.13,886.87,1220.78,573.12,-1.5687,313.75
3,33,5.0,1590.64,422.94,1918.22,442.72,0.0603,328.19,1593.14,422.85,1918.24,442.47,0.0603,325.69
3,34,2.0,1601.80,87.85,1918.04,0.32,-0.2700,328.13,1603.29,87.47,1918.02,0.24,-0.2704,326.59
3,35,5.0,1601.73,98.83,1918.48,14.44,-0.2604,327.79,1603.22,98.47,1918.46,14.36,-0.2607,326.27
3,36,10.0,1590.67,402.04,1918.21,414.80,0.0389,327.79,1593.12,401.92,1918.22,414.52,0.0388,325.34
3,37,9.0,1601.65,109.73,1918.62,28.81,-0.2500,327.14,1602.76,120.38,1918.43,43.10,-0.2401,324.99
3,38,10.0,1591.89,409.05,1918.17,424.70,0.0479,326.65,1590.65,408.80,1918.18,424.44,0.0477,327.90
3,39,13.0,1599.56,142.72,1918.39,71.80,-0.2189,326.62,1601.69,142.28,1918.36,71.69,-0.2193,324.45
3,40,9.0,1591.86,398.65,1918.17,410.65,0.0367,326.53,1594.36,398.53,1918.18,410.38,0.0366,324.04
3,41,6.0,1599.24,153.73,1918.49,86.11,-0.2087,326.34,1601.89,153.19,1918.47,86.00,-0.2091,323.63
3,42,4.0,1601.57,120.64,1918.45,43.19,-0.2397,326.20,1602.76,120.38,1918.43,43.10,-0.2401,324.99
3,43,11.0,1593.10,307.63,1918.26,289.24,-0.0565,325.68,1595.58,307.40,1918.25,289.06,-0.0568,323.19
3,44,6.0,1598.04,186.38,1918.47,128.81,-0.1778,325.57,1600.46,185.94,1918.45,128.70,-0.1781,323.11
3,45,6.0,1599.16,164.56,1918.33,100.41,-0.1984,325.55,1600.60,164.27,1918.31,100.31,-0.1987,324.08
3,46,13.0,1593.12,388.19,1918.16,396.90,0.0268,325.15,1595.63,388.08,1918.16,396.65,0.0266,322.65
3,47,15.0,1593.12,370.80,1918.14,373.23,0.0075,325.03,1594.38,370.60,1918.14,373.01,0.0074,323.77
3,48,18.0,1593.12,356.70,1918.13,354.98,-0.0053,325.02,1593.12,356.63,1918.13,354.63,-0.0062,325.02
3,49,28.0,1593.13,367.38,1918.13,368.86,0.0045,325.01,1594.37,367.24,1918.13,368.73,0.0046,323.76
3,50,9.0,1599.34,175.43,1918.41,114.60,-0.1884,324.82,1600.54,175.18,1918.39,114.50,-0.1887,323.59
3,51,5.0,1595.65,250.83,1918.36,213.89,-0.1140,324.81,1597.97,250.52,1918.34,213.72,-0.1144,322.47
3,52,3.0,1599.33,179.11,1918.55,119.16,-0.1857,324.81,1600.53,178.90,1918.53,119.05,-0.1860,323.58
3,53,5.0,1596.97,218.75,1918.26,171.57,-0.1458,324.74,1599.23,218.37,1918.24,171.43,-0.1461,322.45
3,54,6.0,1604.38,101.90,1918.44,19.31,-0.2572,324.73,1605.56,101.63,1918.41,19.22,-0.2576,323.52
3,55,8.0,1594.31,293.48,1918.21,270.56,-0.0706,324.71,1595.55,293.32,1918.20,270.38,-0.0710,323.46
3,56,7.0,1598.13,200.66,1918.44,147.52,-0.1644,324.69,1599.35,200.46,1918.42,147.39,-0.1648,323.45
3,57,5.0,1595.47,261.61,1918.27,228.24,-0.1030,324.52,1596.96,261.43,1918.25,228.07,-0.1034,323.02
3,58,8.0,1598.08,207.83,1918.39,157.30,-0.1565,324.27,1599.29,207.61,1918.37,157.17,-0.1568,323.04
3,59,13.0,1594.37,339.22,1918.17,331.37,-0.0242,323.90,1596.87,317.92,1918.24,303.05,-0.0462,321.72
3,60,12.0,1594.36,381.16,1918.17,387.24,0.0188,323.86,1595.62,381.00,1918.17,387.02,0.0186,322.61
3,61,16.0,1594.38,377.70,1918.15,382.85,0.0159,323.81,1595.61,377.55,1918.13,382.61,0.0157,322.56
3,62,21.0,1575.07,981.90,1587.88,661.92,-1.5308,320.24,1576.87,976.93,1589.53,663.13,-1.5305,314.05
3,63,19.0,1598.11,349.76,1918.16,345.55,-0.0132,320.07,1593.11,349.73,1918.15,345.29,-0.0137,325.07
3,64,8.0,255.64,68.95,564.39,77.67,0.0283,308.87,248.17,68.83,565.64,77.66,0.0278,317.59
3,65,20.0,1624.37,669.40,1918.56,757.93,0.2923,307.22,1574.49,653.99,1918.35,757.38,0.2921,359.07
3,66,4.0,1627.41,662.53,1918.71,747.38,0.2834,303.40,1629.50,662.69,1918.80,747.06,0.2838,301.35
3,67,6.0,251.91,65.56,551.91,74.55,0.0300,300.13,269.36,66.15,535.64,73.99,0.0294,266.39
3,68,11.0,1630.53,652.22,1918.65,733.78,0.2759,299.44,1632.11,652.28,1918.74,733.46,0.2760,297.90
3,69,6.0,1631.81,658.35,1918.70,741.13,0.2809,298.59,1633.07,658.31,1918.50,740.59,0.2807,297.05
3,70,4.0,1631.68,647.56,1918.66,727.46,0.2715,297.89,1632.95,647.51,1918.45,726.97,0.2715,296.35
3,71,5.0,1631.60,586.90,1918.54,650.01,0.2165,293.80,1633.13,586.84,1918.61,649.65,0.2166,292.31
3,72,9.0,1631.68,576.57,1918.46,636.51,0.2061,292.98,1633.20,576.51,1918.79,636.21,0.2061,291.76
3,73,13.0,408.13,278.45,698.13,275.24,-0.0111,290.02,410.63,278.55,699.39,275.26,-0.0114,288.77
3,74,16.0,1633.12,544.37,1918.43,595.19,0.1763,289.79,1633.20,576.51,1918.79,636.21,0.2061,291.76
3,75,12.0,791.07,89.36,802.85,374.39,1.5295,285.27,792.42,85.71,808.86,484.40,1.5296,399.03
3,76,17.0,1639.35,414.87,1918.21,428.89,0.0503,279.21,1641.85,414.78,1918.23,428.62,0.0500,276.72
3,77,4.0,1603.05,76.63,1871.45,0.00,-0.2781,279.13,1604.22,76.34,1871.44,0.00,-0.2783,277.91
3,78,4.0,1640.57,458.76,1918.34,484.58,0.0927,278.97,1641.83,458.61,1918.37,484.27,0.0925,277.72
3,79,17.0,1643.13,360.36,1918.13,359.42,-0.0034,275.00,1644.38,360.22,1918.13,359.26,-0.0035,273.76
3,80,14.0,1646.92,271.17,1918.34,246.71,-0.0899,272.51,1649.51,270.87,1918.32,246.52,-0.0903,269.91
3,81,9.0,1649.26,203.62,1918.30,161.76,-0.1544,272.28,1652.07,203.12,1918.47,161.60,-0.1546,269.62
3,82,10.0,1647.01,282.31,1918.24,260.77,-0.0792,272.08,1648.14,282.12,1918.22,260.57,-0.0796,270.93
3,83,6.0,1649.10,214.96,1918.33,175.80,-0.1444,272.07,1650.84,214.63,1918.31,175.66,-0.1447,270.29
3,84,16.0,1651.85,158.02,1918.47,104.88,-0.1967,271.86,1652.07,203.12,1918.47,161.60,-0.1546,269.62
3,85,4.0,1655.97,76.88,1917.68,5.24,-0.2672,271.34,1659.15,76.04,1917.65,5.15,-0.2676,268.05
3,86,11.0,1649.05,259.95,1918.33,232.66,-0.1010,270.66,1652.02,259.56,1918.31,232.45,-0.1015,267.67
3,87,9.0,1219.81,556.88,1223.70,305.63,-1.5553,251.28,1221.10,571.88,1225.19,310.62,-1.5552,261.30
3,88,5.0,1605.47,68.85,1842.54,0.00,-0.2826,246.87,1604.67,69.12,1842.54,0.00,-0.2828,247.71
3,89,3.0,34.48,1040.25,278.23,1011.56,-0.1171,245.44,0.72,1043.91,282.09,1011.20,-0.1158,283.27
3,90,5.0,1604.30,65.36,1824.03,0.00,-0.2891,229.25,1604.31,65.41,1824.02,0.00,-0.2893,229.24
3,91,16.0,261.84,785.50,284.70,1004.47,1.4668,220.16,256.19,708.07,287.82,1015.66,1.4683,309.21
3,92,5.0,818.13,84.35,1035.64,86.99,0.0121,217.53,819.38,84.31,1036.89,86.85,0.0117,217.53
3,93,3.0,1580.44,341.99,1590.90,125.58,-1.5225,216.66,1582.19,343.20,1593.28,104.32,-1.5244,239.13
3,94,15.0,1237.58,725.63,1239.69,518.13,-1.5606,207.51,1238.08,881.87,1241.84,440.61,-1.5623,441.28
3,95,4.0,1605.49,57.69,1799.60,0.00,-0.2889,202.49,1607.79,57.03,1799.59,0.00,-0.2890,200.10
3,96,8.0,593.09,78.58,788.11,82.45,0.0199,195.06,616.86,79.07,789.39,82.43,0.0195,172.56
3,97,21.0,832.39,636.86,837.99,828.13,1.5415,191.35,832.58,593.11,842.37,939.36,1.5425,346.39
3,98,10.0,407.67,279.18,425.29,468.16,1.4778,189.79,409.40,279.26,427.13,469.23,1.4777,190.80
3,99,14.0,787.70,88.14,795.73,276.87,1.5283,188.90,793.08,178.13,797.77,293.14,1.5300,115.11
3,100,11.0,1389.16,1009.30,1573.40,979.86,-0.1584,186.58,1391.68,1009.43,1574.53,980.35,-0.1577,185.14
3,101,4.0,1603.20,54.61,1780.32,0.00,-0.2991,185.35,1605.50,53.96,1780.31,0.00,-0.2994,182.95
3,102,18.0,698.58,276.84,710.91,455.69,1.5020,179.27,699.99,275.76,712.43,455.76,1.5018,180.43
3,103,13.0,1579.72,981.95,1724.97,1077.87,0.5836,174.06,1581.26,982.16,1727.63,1078.87,0.5839,175.43
3,104,17.0,839.19,761.85,843.76,935.61,1.5445,173.82,834.43,566.84,845.44,935.59,1.5410,368.92
3,105,10.0,816.84,86.57,989.37,92.06,0.0318,172.61,818.10,86.48,990.62,91.94,0.0317,172.61
3,106,3.0,105.68,1028.58,275.50,1008.33,-0.1187,171.02,119.36,1026.76,281.83,1007.72,-0.1167,163.58
3,107,8.0,1628.73,629.55,1792.72,672.20,0.2544,169.44,1630.00,629.47,1792.80,671.88,0.2548,168.23
3,108,2.0,1625.67,666.73,1787.31,714.14,0.2853,168.45,1628.10,666.97,1788.56,714.14,0.2859,167.25
3,109,4.0,1606.67,46.23,1757.60,0.00,-0.2972,157.84,1606.70,46.33,1757.59,0.00,-0.2979,157.84
3,110,7.0,1047.38,86.39,1177.52,0.00,-0.5860,156.20,1048.62,86.37,1178.71,0.00,-0.5861,156.15
3,111,6.0,1040.82,87.17,1170.12,0.00,-0.5932,155.93,1042.05,87.13,1171.32,0.00,-0.5931,155.89
3,112,18.0,1236.64,881.87,1237.92,726.87,-1.5626,155.01,1238.08,881.87,1241.84,440.61,-1.5623,441.28
3,113,3.0,1035.28,86.95,1163.55,0.00,-0.5957,154.96,1036.50,86.91,1163.89,0.00,-0.5987,154.21
3,114,12.0,556.80,462.70,710.54,456.14,-0.0427,153.88,558.05,462.70,711.79,456.10,-0.0429,153.88
3,115,9.0,1576.10,150.78,1583.71,0.46,-1.5202,150.50,1574.57,239.44,1584.75,0.48,-1.5282,239.17
3,116,23.0,815.19,88.10,820.52,238.17,1.5353,150.17,816.52,88.09,834.14,565.63,1.5339,477.87
3,117,3.0,791.48,0.64,797.22,148.11,1.5319,147.58,792.78,0.59,799.50,163.12,1.5295,162.67
3,118,7.0,297.46,854.20,311.50,1000.78,1.4753,147.25,289.32,747.00,312.99,1000.75,1.4778,254.86
3,119,5.0,1605.56,42.93,1740.30,0.00,-0.3084,141.41,1605.58,42.99,1740.30,0.00,-0.3089,141.41
3,120,17.0,58.09,63.00,195.61,67.24,0.0308,137.59,0.62,62.25,118.14,64.69,0.0207,117.55
3,121,10.0,1566.82,445.77,1574.61,313.07,-1.5121,132.93,1574.33,379.38,1575.26,239.36,-1.5641,140.03
3,122,7.0,1790.60,671.98,1919.14,705.46,0.2548,132.84,1792.18,671.95,1919.24,705.09,0.2551,131.31
3,123,10.0,1791.89,715.56,1918.40,753.46,0.2911,132.06,1793.17,715.48,1918.51,753.10,0.2915,130.86
3,124,26.0,231.35,166.81,243.35,296.97,1.4789,130.71,230.30,134.40,241.58,259.51,1.4809,125.62
3,125,15.0,0.54,1068.63,127.00,1054.24,-0.1133,127.28,0.53,1068.52,129.60,1053.85,-0.1131,129.90
3,126,8.0,1282.64,925.96,1379.56,1007.14,0.6973,126.42,1241.40,888.88,1349.58,981.64,0.7088,142.50
3,127,19.0,1225.27,379.39,1227.47,253.11,-1.5534,126.30,1227.31,343.13,1229.46,224.38,-1.5527,118.78
3,128,26.0,1797.36,686.36,1918.69,719.83,0.2692,125.86,1792.18,671.95,1919.24,705.09,0.2551,131.31
3,129,4.0,1590.25,125.67,1596.37,0.60,-1.5219,125.22,1593.52,104.39,1597.91,0.56,-1.5285,103.92
3,130,16.0,1095.62,89.42,1220.64,92.48,0.0244,125.05,1095.63,89.15,1221.90,92.21,0.0243,126.30
3,131,8.0,0.63,65.14,125.62,67.41,0.0181,125.00,9.38,65.39,125.63,67.74,0.0202,116.28
3,132,19.0,1379.04,904.37,1381.26,783.11,-1.5525,121.28,1380.59,901.87,1382.97,778.12,-1.5516,123.78
3,133,15.0,371.82,1023.95,492.05,1008.20,-0.1302,121.26,390.41,1021.47,493.28,1008.07,-0.1295,103.74
3,134,5.0,940.61,926.76,1059.35,911.69,-0.1262,119.69,879.42,934.75,1067.96,910.60,-0.1274,190.08
3,135,12.0,1606.72,35.14,1720.11,0.00,-0.3005,118.71,1606.70,46.33,1757.59,0.00,-0.2979,157.84
3,136,5.0,805.57,5.63,810.07,120.60,1.5317,115.06,806.75,0.63,812.19,138.11,1.5313,137.59
3,137,4.0,434.40,990.83,544.50,976.57,-0.1287,111.02,364.42,999.76,560.51,974.75,-0.1269,197.68
3,138,22.0,837.90,829.35,840.57,938.13,1.5463,108.81,832.58,593.11,842.37,939.36,1.5425,346.39
3,139,12.0,0.61,56.57,105.64,58.62,0.0195,105.05,0.60,56.72,118.16,59.04,0.0198,117.58
3,140,13.0,684.39,82.60,789.37,85.71,0.0297,105.03,684.39,82.53,790.66,85.70,0.0298,106.31
3,141,20.0,1604.13,32.39,1702.74,0.00,-0.3174,103.79,1605.58,42.99,1740.30,0.00,-0.3089,141.41
4,0,2.0,235.66,60.91,785.69,78.69,0.0323,550.32,236.93,61.27,788.18,78.81,0.0318,551.53
4,1,10.0,1243.97,500.64,1253.82,0.61,-1.5511,500.12,1244.88,505.64,1255.06,0.61,-1.5507,505.12
4,2,8.0,809.19,485.59,823.50,936.90,1.5391,451.54,815.26,638.10,823.92,935.64,1.5417,297.66
4,3,3.0,810.26,0.59,826.98,448.12,1.5335,447.84,811.52,0.59,825.62,386.88,1.5343,386.54
4,4,2.0,1238.08,881.87,1241.84,440.61,-1.5623,441.28,1238.97,880.62,1242.94,445.62,-1.5617,435.02
4,5,6.0,846.69,935.44,1218.17,888.50,-0.1257,374.43,847.92,935.24,1218.19,888.66,-0.1251,373.19
4,6,16.0,1240.82,871.88,1243.98,500.62,-1.5623,371.27,1241.71,884.36,1244.93,506.87,-1.5623,377.51
4,7,17.0,834.43,566.84,845.44,935.59,1.5410,368.92,838.79,671.86,845.97,934.40,1.5435,262.64
4,8,10.0,1242.52,438.14,1249.56,75.63,-1.5514,362.58,1243.43,445.61,1250.88,75.63,-1.5507,370.05
4,9,3.0,278.23,671.87,312.21,1030.48,1.4763,360.22,280.30,680.54,313.24,1029.48,1.4767,350.50
4,10,22.0,1574.49,653.99,1918.35,757.38,0.2921,359.07,1626.86,669.44,1790.15,718.44,0.2916,170.49
4,11,9.0,1578.17,627.08,1918.87,719.11,0.2638,352.91,1579.42,627.08,1918.95,718.84,0.2639,351.71
4,12,8.0,874.48,952.71,1221.78,907.43,-0.1297,350.24,938.17,944.69,1086.96,924.98,-0.1317,150.09
4,13,2.0,1579.65,612.04,1918.53,699.06,0.2514,349.87,1580.90,612.07,1918.30,698.71,0.2514,348.35
4,14,3.0,1579.61,605.92,1918.94,691.12,0.2460,349.86,1579.67,605.68,1919.02,690.80,0.2458,349.86
4,15,3.0,1581.02,622.90,1918.54,712.82,0.2603,349.29,1582.25,622.97,1918.62,712.53,0.2602,348.09
4,16,4.0,1580.88,602.09,1918.49,685.39,0.2419,347.74,1581.23,601.92,1918.56,685.10,0.2418,347.44
4,17,6.0,1581.80,595.94,1918.64,677.24,0.2368,346.51,1581.86,595.69,1918.71,676.96,0.2368,346.51
4,18,5.0,832.58,593.11,842.37,939.36,1.5425,346.39,833.00,573.13,843.16,939.34,1.5430,366.35
4,19,4.0,1582.11,592.14,1918.43,671.86,0.2327,345.64,1583.35,592.17,1918.49,671.58,0.2327,344.42
4,20,5.0,1583.32,582.26,1918.44,657.98,0.2222,343.57,1584.56,582.29,1918.50,657.72,0.2221,342.35
4,21,1.0,1585.58,343.18,1601.66,0.62,-1.5239,342.94,1586.90,343.19,1603.11,0.62,-1.5235,342.94
4,22,4.0,1585.98,572.74,1918.33,644.66,0.2131,340.05,1586.96,572.72,1918.39,644.40,0.2130,339.09
4,23,6.0,1588.40,563.06,1918.32,630.94,0.2029,336.83,1588.44,562.85,1918.37,630.69,0.2028,336.83
4,24,5.0,1588.20,552.76,1918.27,617.37,0.1933,336.34,1589.45,552.77,1918.32,617.13,0.1933,335.11
4,25,5.0,1589.45,542.71,1918.25,603.68,0.1833,334.41,1590.70,542.73,1918.30,603.45,0.1833,333.18
4,26,6.0,1589.28,536.18,1918.49,594.85,0.1764,334.40,1590.52,536.19,1918.52,594.63,0.1763,333.17
4,27,9.0,1589.49,532.50,1918.43,590.15,0.1735,333.96,1590.73,532.53,1918.25,589.89,0.1734,332.51
4,28,9.0,1589.54,525.90,1918.51,580.82,0.1654,333.52,1591.80,526.06,1918.55,580.60,0.1654,331.26
4,29,9.0,1589.52,522.25,1918.23,576.22,0.1627,333.11,1590.77,522.24,1918.27,576.02,0.1628,331.88
4,30,8.0,1589.41,501.61,1918.22,548.73,0.1423,332.16,1594.38,419.31,1918.20,438.14,0.0581,324.37
4,31,10.0,1589.44,491.41,1918.35,535.18,0.1323,331.81,1590.80,511.99,1918.24,562.36,0.1527,331.29
4,32,7.0,1590.59,512.13,1918.21,562.57,0.1527,331.48,1590.80,511.99,1918.24,562.36,0.1527,331.29
4,33,5.0,1590.73,484.77,1918.43,525.67,0.1242,330.24,1590.75,484.61,1918.45,525.48,0.1241,330.24
4,34,4.0,1589.42,450.16,1918.19,479.95,0.0904,330.12,1590.67,450.14,1918.20,479.81,0.0903,328.87
4,35,9.0,1590.70,481.23,1918.20,521.25,0.1216,329.93,1591.95,481.24,1918.22,521.08,0.1215,328.69
4,36,6.0,1589.44,439.83,1918.20,465.93,0.0792,329.80,1594.42,440.10,1918.21,465.81,0.0792,324.81
4,37,9.0,1590.65,408.80,1918.18,424.44,0.0477,327.90,1591.90,408.79,1918.19,424.34,0.0476,326.65
4,38,8.0,1603.29,87.47,1918.02,0.24,-0.2704,326.59,1604.52,87.40,1918.07,0.42,-0.2706,325.39
4,39,8.0,1603.22,98.47,1918.46,14.36,-0.2607,326.27,1604.45,98.40,1918.50,14.53,-0.2610,325.06
4,40,4.0,1602.83,109.48,1918.60,28.74,-0.2503,325.93,1604.07,109.42,1918.64,28.89,-0.2506,324.72
4,41,5.0,1593.14,422.85,1918.24,442.47,0.0603,325.69,1594.32,422.83,1918.25,442.37,0.0602,324.52
4,42,6.0,1593.13,419.31,1918.19,438.24,0.0582,325.61,1594.38,419.31,1918.20,438.14,0.0581,324.37
4,43,5.0,1593.12,401.92,1918.22,414.52,0.0388,325.34,1594.37,401.90,1918.22,414.45,0.0387,324.09
4,44,10.0,1601.80,131.56,1918.54,57.40,-0.2300,325.31,1603.03,131.48,1918.58,57.56,-0.2301,324.09
4,45,9.0,1593.11,346.13,1918.15,340.74,-0.0166,325.08,1594.36,346.11,1918.15,340.69,-0.0167,323.83
4,46,10.0,1593.11,349.73,1918.15,345.29,-0.0137,325.07,1594.36,349.69,1918.15,345.26,-0.0137,323.82
4,47,21.0,1593.12,356.63,1918.13,354.63,-0.0062,325.02,1594.37,356.60,1918.13,354.56,-0.0063,323.78
4,48,7.0,1594.38,314.51,1918.21,298.59,-0.0491,324.22,1595.63,314.45,1918.21,298.57,-0.0492,322.97
4,49,10.0,1594.31,325.08,1918.20,312.66,-0.0383,324.13,1595.55,325.03,1918.20,312.65,-0.0384,322.89
4,50,6.0,1600.60,164.27,1918.31,100.31,-0.1987,324.08,1601.84,164.22,1918.33,100.40,-0.1990,322.86
4,51,11.0,1594.36,398.53,1918.18,410.38,0.0366,324.04,1595.61,398.51,1918.18,410.31,0.0366,322.79
4,52,4.0,1603.01,135.14,1918.48,62.17,-0.2273,323.80,1604.51,134.97,1918.52,62.32,-0.2274,322.30
4,53,15.0,1594.38,370.60,1918.14,373.01,0.0074,323.77,1593.14,370.55,1918.14,372.98,0.0075,325.02
4,54,14.0,1594.37,367.24,1918.13,368.73,0.0046,323.76,1596.87,367.21,1918.13,368.71,0.0047,321.26
4,55,7.0,1600.54,175.18,1918.39,114.50,-0.1887,323.59,1601.78,175.14,1918.40,114.57,-0.1890,322.36
4,56,9.0,1605.56,101.63,1918.41,19.22,-0.2576,323.52,1606.79,101.55,1918.46,19.40,-0.2577,322.32
